"string","num","next_word","nchar"
"gentleman",13,"who",9
"gently",13,"fold",6
"george",13,"hw",6
"george",13,"is",6
"get",13,"anywhere",3
"get",13,"elected",3
"get",13,"followers",3
"get",13,"fucked",3
"get",13,"healthy",3
"get",13,"killed",3
"get",13,"less",3
"get",13,"mine",3
"get",13,"picked",3
"get",13,"stronger",3
"get",13,"tested",3
"get",13,"thru",3
"gets",13,"no",4
"gets",13,"off",4
"gets",13,"their",4
"gets",13,"there",4
"gets",13,"us",4
"getting",13,"as",7
"getting",13,"at",7
"getting",13,"bored",7
"getting",13,"down",7
"getting",13,"kicked",7
"getting",13,"ridiculous",7
"getting",13,"sleepy",7
"getting",13,"these",7
"getting",13,"what",7
"ghost",13,"stories",5
"giant",13,"eagle",5
"giants",13,"a",6
"giants",13,"the",6
"gibson",13,"said",6
"gift",13,"giving",4
"gift",13,"idea",4
"gift",13,"ideas",4
"gift",13,"in",4
"gift",13,"it",4
"gift",13,"you",4
"gingrich",13,"was",8
"girl",13,"could",4
"girl",13,"got",4
"girl",13,"my",4
"girl",13,"next",4
"girlfriend",13,"but",10
"girls",13,"get",5
"girls",13,"go",5
"girls",13,"this",5
"give",13,"each",4
"giveaways",13,"and",9
"given",13,"more",5
"gives",13,"an",5
"glad",13,"were",4
"glass",13,"with",5
"glenn",13,"beck",5
"global",13,"climate",6
"glue",13,"the",4
"go",13,"bulls",2
"go",13,"fast",2
"go",13,"mavs",2
"go",13,"put",2
"go",13,"red",2
"go",13,"thank",2
"go",13,"work",2
"goal",13,"on",4
"goals",13,"you",5
"god",13,"forbid",3
"god",13,"given",3
"god",13,"have",3
"god",13,"love",3
"god",13,"she",3
"god",13,"there",3
"gods",13,"of",4
"gods",13,"sake",4
"gods",13,"will",4
"goes",13,"there",4
"goes",13,"this",4
"going",13,"ham",5
"going",13,"no",5
"going",13,"nowhere",5
"going",13,"tomorrow",5
"gold",13,"star",4
"gold",13,"to",4
"golden",13,"dawn",6
"golden",13,"retriever",6
"golf",13,"cart",4
"gone",13,"bad",4
"gone",13,"over",4
"gone",13,"there",4
"gone",13,"wild",4
"gonna",13,"follow",5
"gonna",13,"party",5
"good",13,"“",4
"good",13,"article",4
"good",13,"choices",4
"good",13,"defense",4
"good",13,"did",4
"good",13,"eats",4
"good",13,"even",4
"good",13,"folks",4
"good",13,"hope",4
"good",13,"many",4
"good",13,"minutes",4
"good",13,"nice",4
"good",13,"option",4
"good",13,"play",4
"good",13,"practice",4
"good",13,"results",4
"good",13,"said",4
"good",13,"some",4
"good",13,"very",4
"good",13,"woman",4
"good",13,"works",4
"good",13,"your",4
"goodness",13,"it",8
"google",13,"earth",6
"google",13,"inc",6
"google",13,"voice",6
"gop",13,"candidate",3
"gossip",13,"and",6
"got",13,"drunk",3
"got",13,"even",3
"got",13,"fired",3
"got",13,"problems",3
"got",13,"ur",3
"gotta",13,"check",5
"gotta",13,"put",5
"gotta",13,"stay",5
"gotta",13,"wait",5
"gotten",13,"that",6
"government",13,"we",10
"governor",13,"will",8
"governor’s",13,"office",10
"grabbing",13,"the",8
"grace",13,"i",5
"graduation",13,"rate",10
"grand",13,"junction",5
"grand",13,"scheme",5
"gratitude",13,"to",9
"great",13,"afternoon",5
"great",13,"art",5
"great",13,"country",5
"great",13,"energy",5
"great",13,"episode",5
"great",13,"feedback",5
"great",13,"gig",5
"great",13,"honor",5
"great",13,"mothers",5
"great",13,"name",5
"great",13,"of",5
"great",13,"or",5
"great",13,"organization",5
"great",13,"party",5
"great",13,"picture",5
"great",13,"places",5
"great",13,"play",5
"great",13,"practice",5
"great",13,"prizes",5
"great",13,"product",5
"great",13,"shape",5
"great",13,"talent",5
"great",13,"tonight",5
"great",13,"tweets",5
"great",13,"wine",5
"great",13,"writing",5
"greatly",13,"from",7
"greece",13,"is",6
"greed",13,"and",5
"green",13,"bean",5
"green",13,"building",5
"green",13,"so",5
"greenhouse",13,"gases",10
"greetings",13,"from",9
"grill",13,"on",5
"grit",13,"and",4
"gross",13,"and",5
"gross",13,"i",5
"ground",13,"it",6
"ground",13,"level",6
"ground",13,"running",6
"group",13,"homes",5
"group",13,"one",5
"group",13,"were",5
"groups",13,"said",6
"grow",13,"back",4
"grow",13,"by",4
"grow",13,"our",4
"grown",13,"as",5
"grows",13,"in",5
"growth",13,"he",6
"gubernatorial",13,"candidate",13
"guess",13,"in",5
"guests",13,"a",6
"guests",13,"who",6
"guidance",13,"counselor",8
"gusts",13,"of",5
"gut",13,"feeling",3
"guy",13,"did",3
"guy",13,"not",3
"guys",13,"there",4
"guys",13,"today",4
"gwinnett",13,"county",8
"gym",13,"membership",3
"h",13,"and",1
"ha",13,"and",2
"ha",13,"it",2
"ha",13,"its",2
"hacked",13,"i",6
"had",13,"acted",3
"had",13,"breakfast",3
"had",13,"cut",3
"had",13,"eight",3
"had",13,"felt",3
"had",13,"from",3
"had",13,"hired",3
"had",13,"like",3
"had",13,"mentioned",3
"had",13,"million",3
"had",13,"most",3
"had",13,"predicted",3
"had",13,"waited",3
"haha",13,"is",4
"hahaha",13,"my",6
"hahaha",13,"yeah",6
"hail",13,"the",4
"hailed",13,"as",6
"hair",13,"he",4
"hair",13,"its",4
"half",13,"or",4
"halls",13,"and",5
"hallway",13,"and",7
"hamilton",13,"is",8
"hamilton",13,"said",8
"hand",13,"made",4
"hand",13,"them",4
"hand",13,"up",4
"hands",13,"it",5
"hangs",13,"on",5
"happen",13,"here",6
"happen",13,"im",6
"happen",13,"what",6
"happened",13,"about",8
"happened",13,"just",8
"happening",13,"the",9
"happy",13,"b",5
"happy",13,"face",5
"happy",13,"pi",5
"hard",13,"copy",4
"hard",13,"she",4
"harris",13,"county",6
"harris",13,"was",6
"has",13,"achieved",3
"has",13,"bought",3
"has",13,"carried",3
"has",13,"claimed",3
"has",13,"clearly",3
"has",13,"cost",3
"has",13,"dealt",3
"has",13,"embraced",3
"has",13,"endured",3
"has",13,"felt",3
"has",13,"generated",3
"has",13,"handled",3
"has",13,"insisted",3
"has",13,"introduced",3
"has",13,"known",3
"has",13,"limited",3
"has",13,"overseen",3
"has",13,"owned",3
"has",13,"recorded",3
"has",13,"represented",3
"has",13,"saved",3
"has",13,"stood",3
"has",13,"strong",3
"has",13,"threatened",3
"has",13,"until",3
"hasnt",13,"yet",5
"hate",13,"about",4
"haters",13,"are",6
"haters",13,"gonna",6
"have",13,"acquired",4
"have",13,"adopted",4
"have",13,"answered",4
"have",13,"be",4
"have",13,"by",4
"have",13,"claimed",4
"have",13,"completely",4
"have",13,"confidence",4
"have",13,"confirmed",4
"have",13,"consistently",4
"have",13,"endured",4
"have",13,"existed",4
"have",13,"gathered",4
"have",13,"have",4
"have",13,"launched",4
"have",13,"life",4
"have",13,"love",4
"have",13,"minutes",4
"have",13,"neither",4
"have",13,"peace",4
"have",13,"refused",4
"have",13,"rejected",4
"have",13,"released",4
"have",13,"retired",4
"have",13,"separate",4
"have",13,"shot",4
"have",13,"slowed",4
"have",13,"somebody",4
"have",13,"tomorrow",4
"have",13,"yall",4
"havent",13,"started",6
"having",13,"never",6
"having",13,"these",6
"he",13,"accepted",2
"he",13,"accused",2
"he",13,"basically",2
"he",13,"breaks",2
"he",13,"defended",2
"he",13,"filed",2
"he",13,"fired",2
"he",13,"flew",2
"he",13,"go",2
"he",13,"grabbed",2
"he",13,"handled",2
"he",13,"hired",2
"he",13,"last",2
"he",13,"launched",2
"he",13,"lets",2
"he",13,"listened",2
"he",13,"opposed",2
"he",13,"opposes",2
"he",13,"paused",2
"he",13,"picks",2
"he",13,"promises",2
"he",13,"reminds",2
"he",13,"slept",2
"he",13,"spotted",2
"he",13,"steps",2
"he",13,"tweeted",2
"he",13,"tweets",2
"he",13,"wishes",2
"he’s",13,"trying",4
"head",13,"football",4
"head",13,"just",4
"head",13,"we",4
"heading",13,"towards",7
"headphones",13,"in",10
"headquarters",13,"at",12
"headquarters",13,"of",12
"headquarters",13,"the",12
"heads",13,"down",5
"health",13,"a",6
"healthcare",13,"law",10
"healthier",13,"and",9
"healthy",13,"diet",7
"healthy",13,"enough",7
"healthy",13,"foods",7
"hear",13,"we",4
"hearing",13,"before",7
"hearings",13,"on",8
"heart",13,"are",5
"heart",13,"association",5
"heart",13,"breaks",5
"heartache",13,"and",9
"heat",13,"stirring",4
"heat",13,"will",4
"heats",13,"up",5
"heavens",13,"and",7
"heavy",13,"with",5
"heck",13,"are",4
"heh",13,"heh",3
"hell",13,"probably",4
"help",13,"after",4
"help",13,"because",4
"help",13,"children",4
"help",13,"find",4
"help",13,"now",4
"help",13,"protect",4
"help",13,"reduce",4
"help",13,"these",4
"help",13,"too",4
"helps",13,"i",5
"helps",13,"people",5
"henry",13,"and",5
"henry",13,"viii",5
"her",13,"already",3
"her",13,"attention",3
"her",13,"breath",3
"her",13,"case",3
"her",13,"church",3
"her",13,"colleagues",3
"her",13,"company",3
"her",13,"current",3
"her",13,"dark",3
"her",13,"finger",3
"her",13,"full",3
"her",13,"great",3
"her",13,"journey",3
"her",13,"knees",3
"her",13,"knowledge",3
"her",13,"lover",3
"her",13,"make",3
"her",13,"man",3
"her",13,"monthold",3
"her",13,"mother’s",3
"her",13,"pregnancy",3
"her",13,"public",3
"her",13,"research",3
"her",13,"show",3
"her",13,"singing",3
"her",13,"sleep",3
"her",13,"talk",3
"herbs",13,"in",5
"here",13,"—",4
"here",13,"even",4
"here",13,"i’m",4
"here",13,"let",4
"here",13,"why",4
"here’s",13,"to",6
"heritage",13,"month",8
"hero",13,"to",4
"heroin",13,"and",6
"herself",13,"i",7
"hes",13,"actually",3
"hes",13,"definitely",3
"hes",13,"for",3
"hes",13,"here",3
"hes",13,"up",3
"hes",13,"willing",3
"hey",13,"ladies",3
"hey",13,"sweetie",3
"high",13,"gas",4
"high",13,"s",4
"high",13,"schoolers",4
"high",13,"tide",4
"high",13,"was",4
"higher",13,"costs",6
"higher",13,"gas",6
"highest",13,"quality",7
"highlight",13,"was",9
"highly",13,"trained",6
"highways",13,"and",8
"hike",13,"the",4
"hike",13,"to",4
"hill",13,"country",4
"hill",13,"road",4
"hill",13,"with",4
"him",13,"any",3
"him",13,"earlier",3
"him",13,"either",3
"him",13,"making",3
"him",13,"million",3
"him",13,"only",3
"him",13,"seriously",3
"him",13,"their",3
"him",13,"tonight",3
"him",13,"yesterday",3
"himself",13,"so",7
"himself",13,"who",7
"hinges",13,"on",6
"hiphop",13,"and",6
"hiring",13,"in",6
"his",13,"alleged",3
"his",13,"background",3
"his",13,"bill",3
"his",13,"closest",3
"his",13,"coat",3
"his",13,"collection",3
"his",13,"comment",3
"his",13,"concern",3
"his",13,"deal",3
"his",13,"doctor",3
"his",13,"door",3
"his",13,"employees",3
"his",13,"failure",3
"his",13,"fortune",3
"his",13,"garage",3
"his",13,"grandparents",3
"his",13,"horse",3
"his",13,"in",3
"his",13,"kingdom",3
"his",13,"lady",3
"his",13,"law",3
"his",13,"lead",3
"his",13,"mental",3
"his",13,"movies",3
"his",13,"muscles",3
"his",13,"news",3
"his",13,"paintings",3
"his",13,"problems",3
"his",13,"professional",3
"his",13,"promises",3
"his",13,"race",3
"his",13,"seventh",3
"his",13,"sights",3
"his",13,"spot",3
"his",13,"thing",3
"his",13,"turn",3
"his",13,"underwear",3
"his",13,"unique",3
"his",13,"was",3
"his",13,"weapon",3
"his",13,"wife’s",3
"historic",13,"places",8
"hit",13,"just",3
"hit",13,"your",3
"hitter",13,"and",6
"hockey",13,"games",6
"hockey",13,"player",6
"hold",13,"an",4
"hold",13,"this",4
"holding",13,"them",7
"holiday",13,"cheer",7
"holidays",13,"in",8
"holidays",13,"the",8
"holler",13,"at",6
"hollywood",13,"is",9
"home",13,"away",4
"home",13,"care",4
"home",13,"entertainment",4
"home",13,"haha",4
"home",13,"ice",4
"home",13,"invasion",4
"home",13,"mom",4
"home",13,"next",4
"home",13,"safely",4
"home",13,"yet",4
"homeowners",13,"and",10
"homes",13,"as",5
"homie",13,"i",5
"honor",13,"i",5
"hooked",13,"me",6
"hop",13,"the",3
"hope",13,"some",4
"hope",13,"these",4
"hopefully",13,"next",9
"hopefully",13,"not",9
"hospital",13,"but",8
"hospital",13,"room",8
"hospital",13,"when",8
"host",13,"its",4
"hot",13,"damn",3
"hot",13,"enough",3
"hot",13,"here",3
"hot",13,"rod",3
"hotels",13,"are",6
"hour",13,"but",4
"hour",13,"long",4
"hour",13,"tonight",4
"hours",13,"im",5
"hours",13,"into",5
"hours",13,"late",5
"hours",13,"trying",5
"house",13,"thats",5
"house",13,"until",5
"housing",13,"crisis",7
"houston",13,"for",7
"how",13,"life",3
"how",13,"others",3
"how",13,"rude",3
"how",13,"serious",3
"how",13,"silly",3
"how",13,"smart",3
"how",13,"tough",3
"how",13,"true",3
"how",13,"weird",3
"however",13,"their",7
"however",13,"were",7
"hows",13,"everyone",4
"hr",13,"block",2
"hr",13,"to",2
"huge",13,"deal",4
"huge",13,"for",4
"huge",13,"number",4
"huge",13,"win",4
"human",13,"condition",5
"humanly",13,"possible",7
"humans",13,"to",6
"hummus",13,"and",6
"hundred",13,"yards",7
"hunt",13,"in",4
"hurdles",13,"in",7
"hurt",13,"at",4
"hurting",13,"my",7
"hw",13,"bush",2
"i",13,"about",1
"i",13,"adored",1
"i",13,"answer",1
"i",13,"anticipate",1
"i",13,"attached",1
"i",13,"attend",1
"i",13,"awake",1
"i",13,"booked",1
"i",13,"click",1
"i",13,"dance",1
"i",13,"gathered",1
"i",13,"gots",1
"i",13,"havnt",1
"i",13,"hiked",1
"i",13,"identify",1
"i",13,"if",1
"i",13,"lied",1
"i",13,"linked",1
"i",13,"nominate",1
"i",13,"obviously",1
"i",13,"occasionally",1
"i",13,"parked",1
"i",13,"place",1
"i",13,"published",1
"i",13,"purchase",1
"i",13,"resisted",1
"i",13,"rushed",1
"i",13,"scanned",1
"i",13,"talking",1
"i",13,"ventured",1
"i",13,"volunteered",1
"i",13,"wana",1
"i",13,"we",1
"i’d",13,"ever",3
"i’ll",13,"make",4
"i’ll",13,"see",4
"i’m",13,"actually",3
"i’m",13,"certain",3
"i’m",13,"coming",3
"i’m",13,"excited",3
"i’m",13,"left",3
"i’m",13,"making",3
"i’m",13,"now",3
"i’m",13,"one",3
"i’ve",13,"worked",4
"id",13,"only",2
"id",13,"to",2
"idea",13,"which",4
"identify",13,"as",8
"identity",13,"in",8
"ie",13,"a",2
"if",13,"another",2
"if",13,"done",2
"if",13,"enough",2
"if",13,"new",2
"if",13,"passed",2
"if",13,"she’s",2
"if",13,"shed",2
"if",13,"students",2
"if",13,"would",2
"if",13,"yu",2
"ill",13,"also",3
"ill",13,"feel",3
"ill",13,"update",3
"illegal",13,"drugs",7
"illinois",13,"university",8
"im",13,"absolutely",2
"im",13,"alright",2
"im",13,"betting",2
"im",13,"black",2
"im",13,"certain",2
"im",13,"cold",2
"im",13,"far",2
"im",13,"for",2
"im",13,"i",2
"im",13,"singing",2
"im",13,"slowly",2
"im",13,"smart",2
"im",13,"standing",2
"im",13,"sticking",2
"im",13,"wide",2
"im",13,"wit",2
"ima",13,"do",3
"images",13,"or",6
"imaginative",13,"and",11
"imagine",13,"austin",7
"imagine",13,"for",7
"imagine",13,"life",7
"imagined",13,"the",8
"immediate",13,"response",9
"immediately",13,"thought",11
"immigrant",13,"rights",9
"immigrants",13,"are",10
"immigration",13,"is",11
"impacts",13,"of",7
"imperative",13,"to",10
"importance",13,"in",10
"important",13,"not",9
"important",13,"question",9
"impossible",13,"not",10
"impressive",13,"i",10
"improvement",13,"and",11
"in",13,"accidents",2
"in",13,"albany",2
"in",13,"americans",2
"in",13,"area",2
"in",13,"argentina",2
"in",13,"astoria",2
"in",13,"aurora",2
"in",13,"bahrain",2
"in",13,"best",2
"in",13,"biology",2
"in",13,"c",2
"in",13,"cairo",2
"in",13,"chinas",2
"in",13,"claims",2
"in",13,"clothes",2
"in",13,"club",2
"in",13,"communities",2
"in",13,"consecutive",2
"in",13,"corinthians",2
"in",13,"cost",2
"in",13,"ct",2
"in",13,"damage",2
"in",13,"darkness",2
"in",13,"establishing",2
"in",13,"fiction",2
"in",13,"flux",2
"in",13,"former",2
"in",13,"get",2
"in",13,"girls",2
"in",13,"go",2
"in",13,"gym",2
"in",13,"harlem",2
"in",13,"harms",2
"in",13,"highland",2
"in",13,"homes",2
"in",13,"honour",2
"in",13,"jakarta",2
"in",13,"jefferson",2
"in",13,"job",2
"in",13,"ma",2
"in",13,"malibu",2
"in",13,"marin",2
"in",13,"matching",2
"in",13,"md",2
"in",13,"medina",2
"in",13,"moments",2
"in",13,"napa",2
"in",13,"nebraska",2
"in",13,"never",2
"in",13,"news",2
"in",13,"newspapers",2
"in",13,"nice",2
"in",13,"palo",2
"in",13,"paterson",2
"in",13,"payroll",2
"in",13,"peru",2
"in",13,"playoff",2
"in",13,"pool",2
"in",13,"positions",2
"in",13,"prince",2
"in",13,"purple",2
"in",13,"reducing",2
"in",13,"research",2
"in",13,"reserve",2
"in",13,"sexual",2
"in",13,"sixth",2
"in",13,"spades",2
"in",13,"stark",2
"in",13,"still",2
"in",13,"sugar",2
"in",13,"sunday",2
"in",13,"target",2
"in",13,"tehran",2
"in",13,"terminal",2
"in",13,"tough",2
"in",13,"trading",2
"in",13,"translation",2
"in",13,"troy",2
"in",13,"tune",2
"in",13,"van",2
"in",13,"vienna",2
"in",13,"volume",2
"in",13,"wa",2
"in",13,"walnut",2
"in",13,"weight",2
"in",13,"without",2
"in",13,"x",2
"inc",13,"for",3
"inception",13,"in",9
"include",13,"one",7
"include",13,"this",7
"including",13,"all",9
"including",13,"million",9
"inclusion",13,"in",9
"income",13,"to",6
"inconsistent",13,"with",12
"increase",13,"was",8
"increase",13,"would",8
"increased",13,"their",9
"increasingly",13,"difficult",12
"incredibly",13,"well",10
"indeed",13,"and",6
"indeed",13,"rt",6
"independence",13,"of",12
"index",13,"is",5
"india",13,"in",5
"indianapolis",13,"and",12
"indians",13,"and",7
"indians",13,"have",7
"indicted",13,"for",8
"indie",13,"rock",5
"individuals",13,"from",11
"induction",13,"ceremony",9
"industrial",13,"park",10
"industries",13,"and",10
"industry",13,"a",8
"infectious",13,"diseases",10
"infield",13,"single",7
"influential",13,"about",11
"info",13,"session",4
"information",13,"by",11
"information",13,"center",11
"information",13,"officer",11
"information",13,"please",11
"information",13,"so",11
"ingredient",13,"is",10
"ingredients",13,"the",11
"inhabitants",13,"of",11
"initiative",13,"that",10
"initiative",13,"which",10
"injured",13,"his",7
"ink",13,"i",3
"ink",13,"in",3
"inner",13,"peace",5
"inner",13,"workings",5
"innocent",13,"people",8
"inquiry",13,"into",7
"inside",13,"there",6
"inspection",13,"of",10
"inspiring",13,"i",9
"instagram",13,"i",9
"instead",13,"its",7
"instinct",13,"and",8
"institution",13,"in",11
"institutions",13,"to",12
"insurance",13,"fund",9
"intake",13,"of",6
"integral",13,"to",8
"intel",13,"and",5
"intelligence",13,"officials",12
"intelligent",13,"design",11
"intent",13,"was",6
"intents",13,"and",7
"interaction",13,"and",11
"interestingly",13,"the",13
"interview",13,"by",9
"interview",13,"to",9
"into",13,"recession",4
"introducing",13,"me",11
"invented",13,"by",8
"investigate",13,"and",11
"investigated",13,"by",12
"investment",13,"is",10
"investors",13,"would",9
"invisible",13,"children",9
"invited",13,"by",7
"invited",13,"the",7
"iowa",13,"caucuses",4
"ipad",13,"apps",4
"iphone",13,"the",6
"iran",13,"the",4
"ironically",13,"the",10
"irritates",13,"me",9
"is",13,"accessible",2
"is",13,"accurate",2
"is",13,"america",2
"is",13,"anybody",2
"is",13,"backed",2
"is",13,"breaking",2
"is",13,"can",2
"is",13,"classic",2
"is",13,"commonly",2
"is",13,"convinced",2
"is",13,"creepy",2
"is",13,"dark",2
"is",13,"delivered",2
"is",13,"dont",2
"is",13,"exploring",2
"is",13,"focusing",2
"is",13,"gold",2
"is",13,"guilty",2
"is",13,"hidden",2
"is",13,"identified",2
"is",13,"inspiring",2
"is",13,"joined",2
"is",13,"justified",2
"is",13,"larger",2
"is",13,"laying",2
"is",13,"legit",2
"is",13,"letting",2
"is",13,"littered",2
"is",13,"lots",2
"is",13,"lower",2
"is",13,"meeting",2
"is",13,"odd",2
"is",13,"painful",2
"is",13,"pending",2
"is",13,"perceived",2
"is",13,"purple",2
"is",13,"raining",2
"is",13,"regarded",2
"is",13,"reportedly",2
"is",13,"retired",2
"is",13,"riding",2
"is",13,"room",2
"is",13,"ruined",2
"is",13,"significantly",2
"is",13,"somewhere",2
"is",13,"strictly",2
"is",13,"striking",2
"is",13,"stunning",2
"is",13,"those",2
"is",13,"times",2
"is",13,"truth",2
"is",13,"unfortunate",2
"is",13,"unfortunately",2
"is",13,"valued",2
"is",13,"viewed",2
"is",13,"whatever",2
"is",13,"worthwhile",2
"island",13,"i",6
"island",13,"where",6
"island",13,"which",6
"islands",13,"in",7
"isn’t",13,"quite",5
"isnt",13,"getting",4
"isnt",13,"good",4
"isnt",13,"quite",4
"issue",13,"its",5
"issue",13,"said",5
"issue",13,"you",5
"issued",13,"on",6
"it",13,"…",2
"it",13,"among",2
"it",13,"bears",2
"it",13,"behind",2
"it",13,"bought",2
"it",13,"burns",2
"it",13,"closes",2
"it",13,"dear",2
"it",13,"delivers",2
"it",13,"dude",2
"it",13,"enjoy",2
